payment_id,customer_id,amount,payment_date
8591,1496,699,2025-01-14
8592,1496,699,2023-01-07
8593,1496,699,2024-11-20
8594,1496,699,2024-11-18
8595,1497,999,2021-01-06
8596,1497,999,2022-08-18
8597,1497,999,2022-01-06
8598,1497,999,2024-07-02
8599,1497,999,2022-01-09
8600,1497,999,2023-07-11
8601,1497,999,2024-03-28
8602,1497,999,2024-02-10
8603,1497,999,2024-08-05
8604,1497,999,2021-02-07
8605,1498,999,2021-04-27
8606,1498,999,2021-10-23
8607,1498,999,2024-07-04
8608,1498,999,2021-05-27
8609,1498,999,2023-11-10
8610,1498,999,2021-05-04
8611,1498,999,2022-07-14
8612,1498,999,2023-06-18
8613,1498,999,2023-02-24
8614,1499,699,2025-01-12
8615,1499,699,2022-12-04
8616,1499,699,2024-06-28
8617,1499,699,2021-03-13
8618,1499,699,2024-07-22
8619,1499,699,2022-07-12
8620,1499,699,2022-06-14
8621,1499,699,2023-05-06
8622,1499,699,2024-10-02
8623,1499,699,2021-06-10
8624,1499,699,2022-07-07
8625,1499,699,2022-01-06
8626,1500,499,2023-12-15
8627,1500,499,2024-03-01
8628,1500,499,2022-09-15
8629,1500,499,2023-11-12
8630,1500,499,2024-04-18
8631,1500,499,2021-05-17
8632,1500,499,2023-03-08
8633,1500,499,2023-10-09
8634,1500,499,2021-01-11
8635,1500,499,2022-06-30
8636,1500,499,2022-05-03
8637,1500,499,2023-01-05
